756,197355
757,606227
758,525000
759,531662
760,818803
761,294844
762,415224
763,139287
764,716147
765,695720
766,213010
767,220167
768,1379059
769,1000286
770,272421
771,405988
772,446648
773,697215
774,1244953
775,412740
776,678322
777,305467
778,319972
779,627236
780,446923
781,1221242
782,466699
783,381016
784,881389
785,217390
786,510439
787,758538
788,873621
789,284764
790,425787
791,524950
792,388624
793,240667
794,339671
795,514030
796,246881
797,315454
798,571734
799,337055
800,544378
801,512488
802,221748
803,469839
804,425112
805,388458
806,724682
807,278043
808,599013
809,510507
810,848569
811,516695
812,385903
813,451250
814,350091
815,890311
816,691097
817,251805
818,824244
819,310737
820,530170
821,865632
822,484502
823,346285
824,222767
825,552184
826,528066
827,283843
828,1181349
829,266759
830,583905
831,451918
832,275930
833,624523
834,305425
835,227021
836,1465740
837,631937
838,634231
839,583690
840,428034
841,346054
842,204895
843,691688
844,434921
845,552342
846,1171419
847,431314
848,329362
849,1125112
850,580324
851,1682693
852,650270
853,302297
854,480605
855,397135
856,405199
857,306293
858,328649
859,268441
860,629286
861,801581
862,481082
863,1410924
864,190183
865,938351
866,345469
867,438780
868,1593479
869,914916
870,609720
871,319198
872,232609
873,253043
874,292166
875,314473
876,410998
877,479171
878,401982
879,240418
880,819827
881,669596
882,348220
883,614180
884,310814
885,752826
886,443205
887,558238
888,387389
889,556754
890,482010
891,217519
892,756708
893,192235
894,356695
895,1544176
896,443226
897,830193
898,971928
899,549436
900,576595
901,657158
902,516970
903,304038
904,1272618
905,407981
906,273913
907,802811
908,888349
909,698716
910,942223
911,792380
912,342220
913,753132
914,736604
915,323755
916,369598
917,544424
918,462496
919,518833
920,275746
921,423586
922,287187
923,814029
924,427724
925,716102
926,555939
927,720699
928,284233
929,483361
930,502203
931,765189
932,352424
933,223721
934,265368
935,809560
936,568852
937,451600
938,410324
939,400829
940,316255
941,655769
942,306808
943,595722
944,455477
945,644581
946,1001775
947,515254
948,787433
949,240743
950,780239
951,383334
952,404881
953,369274
954,377531
955,466480
956,433182
957,447202
958,1046677
959,593068
960,467061
961,439789
962,290887
963,260808
964,212728
965,611263
966,211532
967,566217
968,537474
969,462149
970,4315104
971,362866
972,380543
973,213401
974,779112
975,406318
976,637736
977,162256
978,324581
979,865857
980,479754
981,378250
982,360351
983,498720
984,435597
985,182471
986,670291
987,412407
988,229500
989,840908
990,3111650
991,945471
992,306350
993,397138
994,362331
995,359783
996,715088
997,287175
998,232773
999,543297
1000,508171
1001,428920
1002,1022774
1003,398597
1004,516478
1005,468006
1006,693253
1007,690622
1008,413505
1009,574012
1010,362261
1011,475293
1012,648938
1013,358158
1014,456447
1015,441513
1016,319256
1017,322737
1018,704083
1019,709485
1020,870120
1021,462560
1022,1053827
1023,613972
1024,1126097
1025,1065884
1026,215766
1027,370071
1028,288775
1029,563727
1030,627271
1031,379499
1032,709306
1033,300936
1034,417744
1035,344518
1036,638589
1037,602333
1038,231285
1039,184195
1040,1171049
1041,546570
1042,304390
1043,1281254
1044,359713
1045,781659
1046,228297
1047,597290
1048,601891
1049,309583
1050,208804
1051,3438019
1052,514467
1053,612555
1054,420699
1055,1408975
1056,548929
1057,533924
1058,287700
1059,549979
1060,1109280
1061,425566
1062,387450
1063,277851
1064,236297
1065,529605
1066,589004
1067,504139
1068,512030
1069,326663
1070,335061
1071,312814
1072,264835
1073,722577
1074,830448
1075,472721
1076,420510
1077,769287
1078,622190
1079,456589
1080,438482
1081,1242282
1082,562593
1083,908563
1084,439413
1085,221132
1086,323728
1087,643934
1088,514226
1089,627609
1090,468820
1091,341887
1092,307498
1093,236532
1094,184906
1095,1318005
1096,272431
1097,511549
1098,286495
1099,475135
1100,528826
1101,623106
1102,564287
1103,717698
1104,369466
1105,233654
1106,232434
1107,723080
1108,424909
1109,896332
1110,603652
1111,663079
1112,520187
1113,277030
1114,235297
1115,549824
1116,312886
1117,487525
1118,408382
1119,421313
1120,192286
1121,363289
1122,592015
1123,280540
1124,474238
1125,302437
1126,673657
1127,655569
1128,546371
1129,1159536
1130,293331
1131,420911
1132,704639
1133,359196
1134,394681
1135,383714
1136,437680
1137,319380
1138,439104
1139,533558
1140,704652
1141,664978
1142,1032273
1143,239461
1144,321882
1145,1051901
1146,476754
1147,427988
1148,1663398
1149,340071
1150,621943
1151,652093
1152,381944
1153,343557
1154,759463
1155,1468828
1156,619353
1157,667791
1158,328691
1159,672500
1160,426717
1161,363775
1162,311324
1163,397346
1164,282354
1165,251225
1166,330261
1167,1284745
1168,397484
1169,518349
1170,2256943
1171,607277
1172,1226479
1173,285450
1174,199918
1175,249761
1176,343143
1177,355861
1178,234600
1179,248266
1180,738775
1181,272918
1182,449971
1183,360599
1184,509362
1185,385566
1186,211884
1187,419296
1188,656711
1189,441864
1190,342991
1191,487769
1192,185395
1193,861859
1194,897979
1195,611923
1196,478840
1197,234773
1198,253227
1199,287358
1200,732132
1201,401712
1202,958473
1203,379393
1204,658822
1205,505787
1206,256840
1207,279758
1208,282612
1209,1390447
1210,784468
1211,577514
1212,561441
1213,211198
1214,308625
1215,887353
1216,775737
1217,958864
1218,457690
1219,487742
1220,501892
1221,502906
1222,263081
1223,589009
1224,246934
1225,429136
1226,1466959
1227,501326
1228,272874
1229,1022788
1230,585425
1231,394871
1232,965063
1233,446187
1234,441775
1235,434565
1236,324587
1237,357143
1238,629147
1239,573819
1240,488548
1241,308849
1242,630191
1243,289631
1244,237860
1245,332346
1246,805419
1247,771075
1248,248985
1249,266029
1250,1832461
1251,1007935
1252,721160
1253,643557
1254,392705
1255,655874
1256,708854
1257,1017134
1258,2008999
1259,531436
1260,347874
1261,333666
1262,1541924
1263,258878
1264,449298
1265,397722
1266,346631
1267,420135
1268,376264
1269,664775
1270,248585
1271,770384
1272,350458
1273,433337
1274,452984
1275,647843
1276,814443
1277,323910
1278,401878
1279,747007
1280,771750
1281,353629
1282,642616
1283,730804
1284,298653
1285,646408
1286,404372
1287,436480
1288,911218
1289,284500
1290,297307
1291,270471
1292,205564
1293,202645
1294,1080178
1295,764601
1296,268471
1297,512608
1298,579991
1299,386202
1300,370527
1301,325990
1302,423405
1303,534347
1304,705518
1305,369927
1306,198144
1307,568682
1308,746564
1309,460621
1310,855701
1311,1080615
1312,407505
1313,171943
1314,399979
1315,1280548
1316,452877
1317,445468
1318,603220
1319,265612
1320,830079
1321,400241
1322,403651
1323,266159
1324,503954
1325,459654
1326,772366
1327,380001
1328,724714
1329,911900
1330,2021559
1331,230146
1332,445299
1333,500234
1334,400701
1335,425653
1336,1022925
1337,2025965
1338,441559
1339,897414
1340,287733
1341,306569
1342,294882
1343,309589
1344,727299
1345,284631
1346,182143
1347,579534
1348,470185
1349,229964
1350,682767
1351,415027
1352,540694
1353,248677
1354,606385
1355,634843
1356,463647
1357,381338
1358,183811
1359,283848
1360,544158
1361,667461
1362,351645
1363,465016
1364,545372
1365,999149
1366,361178
1367,510877
1368,177173
1369,377002
1370,255300
1371,527596
1372,647828
1373,448840
1374,485453
1375,562617
1376,464083
1377,262951
1378,793649
1379,559683
1380,378814
1381,320005
1382,609185
1383,257538
1384,1416316
1385,439004
1386,343050
1387,566373
1388,386522
1389,613584
1390,299401
1391,405951
1392,538807
1393,442933
1394,265767
1395,398726
1396,242346
1397,257500
1398,751584
1399,173419
1400,496151
1401,437318
1402,272968
1403,529706
1404,407913
1405,365330
1406,357855
1407,830343
1408,227770
1409,353883
1410,1126442
1411,447456
1412,504028
1413,325785
1414,471595
1415,336084
1416,229772
1417,654511
1418,385657
1419,524438
1420,844822
1421,458207
1422,322299
1423,373117
1424,407852
1425,198581
1426,519624
1427,463204
1428,835033
1429,501978
1430,311133
1431,505583
1432,515412
1433,345458
1434,320291
1435,315394
1436,447534
1437,306032
1438,289581
1439,409805
1440,313014
1441,211018
1442,517112
1443,445989
1444,307787
1445,208157
1446,350709
1447,394568
1448,409618
1449,280881
1450,1365256
1451,342842
1452,730728
1453,571453
1454,1530441
1455,317623
1456,285001
1457,960541
1458,564405
1459,457933
1460,356537
1461,812943
1462,354613
1463,472310
1464,242048
1465,946892
1466,213940
1467,487654
1468,1522792
1469,389431
1470,191834
1471,707400
1472,216288
1473,304000
1474,615796
1475,526890
1476,576954
1477,1434363
1478,571185
1479,880007
1480,436564
1481,726648
1482,480390
1483,518051
1484,304047
1485,884852
1486,551521
1487,315533
1488,379741
1489,461792
1490,347644
1491,328905
1492,447542
1493,599115
1494,361471
1495,391382
1496,517951
1497,574835
1498,377948
1499,761538
1500,536679
1501,740159
1502,665339
1503,448526
1504,204840
1505,266591
1506,345738
1507,386340
1508,1021973
1509,523879
1510,1059102
1511,431365
1512,429419
1513,2897999
1514,1110575
1515,613636
1516,536773
1517,487720
1518,336386
1519,317086
1520,483416
1521,401487
1522,1727356
1523,509632
1524,276716
1525,258778
1526,371849
1527,445583
1528,343708
1529,1270961
1530,968896
1531,262923
1532,568192
1533,393729
1534,391891
1535,591594
1536,363571
1537,586456
1538,337006
1539,568994
1540,513969
1541,368898
1542,368612
1543,290138
1544,246690
1545,422848
1546,535573
1547,349387
1548,235229
1549,451160
1550,454357
1551,688270
1552,403297
1553,270957
1554,792954
1555,886808
1556,465126
1557,190849
1558,348094
1559,539312
1560,623671
1561,973479
1562,365502
1563,216954
1564,362042
1565,540209
1566,218077
1567,673003
1568,312915
1569,435589
1570,830517
1571,352435
1572,316912
1573,238787
1574,529836
1575,489931
1576,388631
1577,263605
1578,237502
1579,263814
1580,286969
1581,327945
1582,690781
1583,369287
1584,324767
1585,436304
1586,197961
1587,283995
1588,341980
1589,748998
1590,674999
1591,380018
1592,586212
1593,679020
1594,679795
1595,317058
1596,819466
1597,314960
1598,394800
1599,506611
1600,276463
1601,357570
1602,219307
1603,450929
1604,663980
1605,580216
1606,196493
1607,1575841
1608,1229690
1609,277286
1610,2079430
1611,428114
1612,302955
1613,819859
1614,523023
1615,440628
1616,431183
1617,631998
1618,563446
1619,556540
1620,766059
1621,333457
1622,370894
1623,863765
1624,456515
1625,272115
1626,422302
1627,219146
1628,561982
1629,310679
1630,427552
1631,804822
1632,517696
1633,260444
1634,587958
1635,322520
1636,590807
1637,323280
1638,419521
1639,543846
1640,1173906
1641,326334
1642,668474
1643,916646
1644,341746
1645,527405
1646,554582
1647,643481
1648,527202
1649,285050
1650,2037138
1651,833203
1652,251120
1653,1092864
1654,478511
1655,879478
1656,573822
1657,820623
1658,619874
1659,240701
1660,386358
1661,760884
1662,341030
1663,657850
1664,318197
1665,315676
1666,458772
1667,202710
1668,702883
1669,399277
1670,610580
1671,1036936
1672,321972
1673,541714
1674,738790
1675,645827
1676,725014
1677,905346
1678,270356
1679,361942
1680,426909
1681,322855
1682,728248
1683,363931
1684,299047
1685,360132
1686,361781
1687,313036
1688,248297
1689,410422
1690,622273
1691,352561
1692,292199
1693,218590
1694,443546
1695,856287
1696,219897
1697,854775
1698,302848
1699,855770
1700,244904
1701,682625
1702,318278
1703,294313
1704,485534
1705,613979
1706,1172160
1707,912089
1708,400343
1709,252628
1710,513362
1711,267672
1712,313642
1713,442325
1714,325754
1715,386787
1716,779773
1717,280443
1718,504809
1719,225434
1720,442481
1721,637952
1722,2116224
1723,443791
1724,1676361
1725,518696
1726,412152
1727,1169742
1728,754760
1729,443553
1730,302128
1731,282505
1732,485987
1733,266896
1734,667312
1735,409889
1736,190505
1737,571951
1738,603153
1739,189780
1740,260153
1741,1717148
1742,402941
1743,643164
1744,753831
1745,448695
1746,273417
1747,639938
1748,249645
1749,833426
1750,294110
1751,480797
1752,333281
1753,543934
1754,204237
1755,561702
1756,470975
1757,423340
1758,447163
1759,172642
1760,248364
1761,518393
1762,574858
1763,472526
1764,385491
1765,245618
1766,379393
1767,196300
1768,252673
1769,509080
1770,303734
1771,954059
1772,1134585
1773,231944
1774,391263
1775,281066
1776,487233
1777,386209
1778,302397
1779,345411
1780,598574
1781,268203
1782,229832
1783,851746
1784,602362
1785,380686
1786,488239
1787,219325
1788,452331
1789,512021
1790,250151
1791,363914
1792,264757
1793,487578
1794,326478
1795,787194
1796,893798
1797,407372
1798,565561
1799,930181
1800,849504
1801,617454
1802,308932
1803,428004
1804,736115
1805,315449
1806,502439
1807,374122
1808,486845
1809,563029
1810,620328
1811,501170
1812,208084
1813,573289
1814,867973
1815,553347
1816,354266
1817,312563
1818,407828
1819,758630
1820,290122
1821,602892
1822,175977
1823,224465
1824,526134
1825,2128884
1826,201928
1827,364254
1828,415786
1829,506898
1830,336543
1831,218796
1832,495378
1833,1443435
1834,895934
1835,395456
1836,552327
1837,1429945
1838,446757
1839,185868
1840,459503
1841,1284382
1842,354276
1843,687269
1844,584619
1845,463634
1846,856376
1847,1007069
1848,526553
1849,459505
1850,257368
1851,409273
1852,466631
1853,716407
1854,275611
1855,265052
1856,299816
1857,346590
1858,681350
1859,193727
1860,309926
1861,1299355
1862,1773489
1863,256712
1864,505493
1865,368047
1866,756467
1867,590809
1868,533959
1869,547858
1870,185175
1871,528819
1872,532817
1873,254766
1874,510645
1875,296191
1876,456486
1877,260000
1878,656913
1879,968821
1880,1086197
1881,398847
1882,481983
1883,733165
1884,292273
1885,507927
1886,320891
1887,579655
1888,394855
1889,549828
1890,594584
1891,235112
1892,1373041
1893,731578
1894,1076118
1895,539027
1896,240264
1897,1364135
1898,361371
1899,358551
1900,392960
1901,266194
1902,356080
1903,403357
1904,939642
1905,380134
1906,636749
1907,605437
1908,478703
1909,818924
1910,321802
1911,328171
1912,583470
1913,569919
1914,1602378
1915,862927
1916,538567
1917,770554
1918,637506
1919,265728
1920,269898
1921,476762
1922,753216
1923,436518
1924,484976
1925,271691
1926,646401
1927,344425
1928,384820
1929,211296
1930,2621590
1931,797120
1932,443077
1933,233680
1934,206969
1935,667422
1936,459297
1937,816072
1938,218834
1939,542166
1940,318105
1941,467974
1942,479543
1943,1374370
1944,339375
1945,785959
1946,853544
1947,511443
1948,305209
1949,618412
1950,295864
1951,294017
1952,897747
1953,445866
1954,432175
1955,348759
1956,489188
1957,688522
1958,286184
1959,672726
1960,643179
1961,466201
1962,258921
1963,267897
1964,373433
1965,301447
1966,535347
1967,504322
1968,507020
1969,510650
1970,587980
1971,844280
1972,373751
1973,445823
1974,592554
1975,388727
1976,398098
1977,530752
1978,343486
1979,348474
1980,355587
1981,486875
1982,241794
1983,304805
1984,420771
1985,387762
1986,450345
1987,689908
1988,486620
1989,336375
1990,516963
1991,1180925
1992,448119
1993,627126
1994,499636
1995,526258
1996,909886
1997,334168
1998,274497
1999,311663
2000,569924
2001,648508
2002,542780
2003,211778
2004,352934
2005,472948
2006,337725
2007,454246
2008,1635102
2009,639540
2010,648215
2011,302719
2012,320222
2013,311697
2014,763380
2015,685840
2016,1974427
2017,427189
2018,723492
2019,579976
2020,1088260
2021,701660
2022,529267
2023,515048
2024,312105
2025,787718
2026,691207
2027,619573
2028,164295
2029,497576
2030,383647
2031,435564
2032,407573
2033,639983
2034,364895
2035,696878
2036,254001
2037,478810
2038,440347
2039,566863
2040,310207
2041,453832
2042,648663
2043,452286
2044,409732
2045,428911
2046,396456
2047,945138
2048,490405
2049,318529
2050,2300320
2051,623813
2052,618101
2053,259336
2054,1288248
2055,728544
2056,607966
2057,404527
2058,327037
2059,359766
2060,504508
2061,749080
2062,419705
2063,639928
2064,278666
2065,992630
2066,356303
2067,797666
2068,350692
2069,781359
2070,370165
2071,412411
2072,2542816
2073,987458
2074,367370
2075,586472
2076,703823
2077,678411
2078,224347
2079,285327
2080,305892
2081,622134
2082,796478
2083,392666
2084,252930
2085,341743
2086,944162
2087,568061
2088,322266
2089,2583772
2090,412266
2091,1353427
2092,1110899
2093,846678
2094,409521
2095,222096
2096,345734
2097,164309
2098,858279
2099,339292
2100,758413
2101,415456
2102,449917
2103,589035
2104,481315
2105,496852
2106,473861
2107,361610
2108,573602
2109,437343
2110,384196
2111,2158148
2112,348919
2113,693147
2114,229820
2115,198378
2116,474942
2117,1370576
2118,567728
2119,354247
2120,491116
2121,566239
2122,663470
2123,477272
2124,876961
2125,460705
2126,1070119
2127,473136
2128,374420
2129,673168
2130,670353
2131,567068
2132,401290
2133,500291
2134,775336
2135,513484
2136,447868
2137,573624
2138,536193
2139,1001654
2140,326579
2141,714306
2142,221786
2143,300874
2144,593809
2145,455486
2146,875749
2147,201237
2148,607951
2149,338146
2150,267547
2151,597707
2152,319293
2153,792843
2154,630308
2155,365817
2156,443599
2157,290086
2158,713950
2159,475470
2160,491416
2161,381777
2162,696107
2163,556373
2164,932483
2165,246273
2166,855682
2167,549331
2168,1539851
2169,382668
2170,720835
2171,327018
2172,494803
2173,1148560
2174,475480
2175,301810
2176,232385
2177,256879
2178,553438
2179,344372
2180,264983
2181,485313
2182,618747
2183,388998
2184,529493
2185,326591
2186,165351
2187,2474249
2188,242352
2189,640532
2190,287524
2191,519027
2192,687096
2193,220601
2194,501941
2195,412333
2196,1089333
2197,1560421
2198,313855
2199,520978
2200,723139
2201,1425206
2202,222271
2203,428515
2204,861662
2205,593410
2206,540852
2207,371080
2208,329981
2209,485760
2210,694779
2211,296337
2212,536906
2213,573205
2214,991558
2215,740963
2216,432828
2217,283719
2218,1278720
2219,404541
2220,511835
2221,1183076
2222,631714
2223,459830
2224,1304370
2225,449804
2226,199380
2227,330263
2228,174115
2229,221088
2230,412577
2231,603252
2232,416997
2233,554843
2234,563105
2235,287685
2236,171418
2237,356649
2238,179710
2239,624884
2240,564005
2241,850642
2242,179898
2243,609463
2244,250745
2245,548492
2246,220702
2247,441747
2248,2635732
2249,770530
2250,294519
2251,765339
2252,457951
2253,266268
2254,321230
2255,568736
2256,539129
2257,345074
2258,753159
2259,400749
2260,796989
2261,872866
2262,269369
2263,250361
2264,203314
2265,301116
2266,352033
2267,441600
2268,302581
2269,292061
2270,826221
2271,777579
2272,798061
2273,1188746
2274,474086
2275,781529
2276,470967
2277,786096
2278,657687
2279,376544
2280,636918
2281,507360
2282,438965
2283,350810
2284,426712
2285,344346
2286,388733
2287,536863
2288,216319
2289,337544
2290,1561790
2291,326230
2292,178128
2293,674178
2294,614831
2295,736017
2296,278271
2297,501682
2298,203832
2299,194481
2300,433501
2301,348924
2302,513982
2303,313373
2304,237159
2305,675961
2306,809962
2307,327544
2308,1085259
2309,263507
2310,299369
2311,324882
2312,592506
2313,347843
2314,843301
2315,331389
2316,739196
2317,497560
2318,370983
2319,656563
2320,521185
2321,266822
2322,363828
2323,539824
2324,261130
2325,1043903
2326,1180167
2327,881530
2328,272473
2329,300836
2330,1198755
2331,781363
2332,1078186
2333,233226
2334,392235
2335,353145
2336,402456
2337,262170
2338,345451
2339,179563
2340,1033459
2341,234704
2342,1013177
2343,685420
2344,199207
2345,542298
2346,753977
2347,370569
2348,253963
2349,474677
2350,279501
2351,430789
2352,754235
2353,282810
2354,899144
2355,545559
2356,480506
2357,1018507
2358,297474
2359,290703
2360,448106
2361,559622
2362,553296
2363,290054
2364,335571
2365,569397
2366,264831
2367,777806
2368,575317
2369,628941
2370,1003552
2371,461697
2372,311240
2373,312035
2374,257284
2375,853967
2376,724753
2377,253701
2378,782064
2379,434312
2380,492286
2381,546305
2382,366645
2383,718947
2384,1535914
2385,219235
2386,514308
2387,589183
2388,484875
2389,252926
2390,219047
2391,576679
2392,496045
2393,326203
2394,521282
2395,641513
2396,2405827
2397,388163
2398,1113960
2399,359055
2400,528552
2401,364190
2402,394930
2403,266360
2404,608127
2405,429710
2406,799667
2407,846681
2408,516846
2409,1141599
2410,2319437
2411,489984
2412,224437
2413,470605
2414,680086
2415,476904
2416,427417
2417,355017
2418,363824
2419,350979
2420,278596
2421,257183
2422,423978
2423,401969
2424,444637
2425,499249
2426,301282
2427,715581
2428,774728
2429,577176
2430,328373
2431,219347
2432,338916
2433,635603
2434,400767
2435,242870
2436,423636
2437,555751
2438,290752
2439,399870
2440,203682
2441,1296408
2442,345673
2443,454245
2444,239496
2445,272213
2446,270409
2447,292901
2448,550366
2449,429348
2450,498317
2451,363261
2452,524161
2453,546930
2454,277858
2455,902050
2456,354250
2457,779118
2458,641082
2459,599229
2460,579946
2461,559055
2462,961972
2463,474696
2464,203916
2465,435165
